carrier_code,flight_number,tail_number,destination_airport,scheduled_elapsed_time_(minutes),actual_elapsed_time_(minutes),departure_delay_(minutes),taxi-out_time_(minutes),date_mm/dd/yyyy,actual_departure_time,scheduled_departure_time,wheels-off_time,DepDel15
AA,2552,N817NN,MIA,132,142,63,22,2019-07-31,2019-07-31 19:30:00,2019-07-31 18:27:00,2019-07-31 19:52:00,1
AA,2733,N945UW,LGA,145,143,225,36,2019-07-31,2019-07-31 19:02:00,2019-07-31 15:17:00,2019-07-31 19:38:00,1
AA,333,N9629H,DFW,151,117,19,14,2019-01-08,2019-01-08 18:38:00,2019-01-08 18:19:00,2019-01-08 18:52:00,1
AA,603,N946UW,PHL,134,161,18,23,2019-01-08,2019-01-08 15:12:00,2019-01-08 14:54:00,2019-01-08 15:35:00,1
AA,649,N958AN,DFW,150,144,126,31,2019-01-08,2019-01-08 22:01:00,2019-01-08 19:55:00,2019-01-08 22:32:00,1
AA,738,N316PF,DFW,142,141,42,17,2019-01-08,2019-01-08 13:06:00,2019-01-08 12:24:00,2019-01-08 13:23:00,1
AA,799,N744P,CLT,88,69,46,15,2019-01-08,2019-01-08 09:17:00,2019-01-08 08:31:00,2019-01-08 09:32:00,1
AA,1300,N945NN,ORD,144,125,17,18,2019-01-08,2019-01-08 11:03:00,2019-01-08 10:46:00,2019-01-08 11:21:00,1
AA,1409,N868NN,LAX,288,254,24,12,2019-01-08,2019-01-08 19:05:00,2019-01-08 18:41:00,2019-01-08 19:17:00,1
AA,1630,N955AN,DFW,150,161,17,59,2019-01-08,2019-01-08 16:46:00,2019-01-08 16:29:00,2019-01-08 17:45:00,1
AA,1662,N944UW,LGA,150,158,56,46,2019-01-08,2019-01-08 20:51:00,2019-01-08 19:55:00,2019-01-08 21:37:00,1
AA,1991,N952UW,PHL,144,137,235,35,2019-01-08,2019-01-08 21:43:00,2019-01-08 17:48:00,2019-01-08 22:18:00,1
AA,2737,N933AM,LAX,279,261,128,12,2019-01-08,2019-01-08 13:28:00,2019-01-08 11:20:00,2019-01-08 13:40:00,1
AA,333,N927AN,DFW,151,140,22,8,2019-02-08,2019-02-08 18:41:00,2019-02-08 18:19:00,2019-02-08 18:49:00,1
AA,476,N125UW,PHX,236,208,45,10,2019-02-08,2019-02-08 12:27:00,2019-02-08 11:42:00,2019-02-08 12:37:00,1
AA,1574,N928AN,ORD,147,150,97,32,2019-02-08,2019-02-08 09:05:00,2019-02-08 07:28:00,2019-02-08 09:37:00,1
AA,1618,N166NN,MIA,130,117,21,18,2019-02-08,2019-02-08 19:47:00,2019-02-08 19:26:00,2019-02-08 20:05:00,1
AA,1662,N949UW,LGA,150,135,20,27,2019-02-08,2019-02-08 20:15:00,2019-02-08 19:55:00,2019-02-08 20:42:00,1
AA,1866,N945UW,DCA,113,91,32,12,2019-02-08,2019-02-08 12:02:00,2019-02-08 11:30:00,2019-02-08 12:14:00,1
AA,2552,N3014R,MIA,132,105,203,11,2019-02-08,2019-02-08 21:50:00,2019-02-08 18:27:00,2019-02-08 22:01:00,1
AA,2733,N958UW,LGA,145,149,67,44,2019-02-08,2019-02-08 16:24:00,2019-02-08 15:17:00,2019-02-08 17:08:00,1
AA,2737,N129AA,LAX,279,273,26,14,2019-02-08,2019-02-08 11:46:00,2019-02-08 11:20:00,2019-02-08 12:00:00,1
AA,2828,N715UW,MIA,122,132,210,21,2019-02-08,2019-02-08 16:02:00,2019-02-08 12:32:00,2019-02-08 16:23:00,1
AA,738,N966NN,DFW,142,131,26,14,2019-03-08,2019-03-08 12:50:00,2019-03-08 12:24:00,2019-03-08 13:04:00,1
AA,1177,N9026C,MIA,120,133,100,15,2019-03-08,2019-03-08 08:21:00,2019-03-08 06:41:00,2019-03-08 08:36:00,1
AA,1309,N973NN,DFW,141,126,73,13,2019-03-08,2019-03-08 15:41:00,2019-03-08 14:28:00,2019-03-08 15:54:00,1
AA,1409,N923NN,LAX,288,283,108,17,2019-03-08,2019-03-08 20:29:00,2019-03-08 18:41:00,2019-03-08 20:46:00,1
AA,1718,N104UW,CLT,83,81,18,35,2019-03-08,2019-03-08 07:14:00,2019-03-08 06:56:00,2019-03-08 07:49:00,1
AA,2552,N904NN,MIA,132,107,155,16,2019-03-08,2019-03-08 21:09:00,2019-03-08 18:34:00,2019-03-08 21:25:00,1
AA,476,N659AW,PHX,236,213,58,10,2019-04-08,2019-04-08 12:40:00,2019-04-08 11:42:00,2019-04-08 12:50:00,1
AA,603,N956UW,PHL,134,123,96,25,2019-04-08,2019-04-08 16:30:00,2019-04-08 14:54:00,2019-04-08 16:55:00,1
AA,1300,N352PS,ORD,144,133,35,15,2019-04-08,2019-04-08 11:21:00,2019-04-08 10:46:00,2019-04-08 11:36:00,1
AA,1309,N910NN,DFW,141,122,32,18,2019-04-08,2019-04-08 15:00:00,2019-04-08 14:28:00,2019-04-08 15:18:00,1
AA,2552,N837AW,MIA,132,127,89,26,2019-04-08,2019-04-08 19:56:00,2019-04-08 18:27:00,2019-04-08 20:22:00,1
AA,2717,N9025B,MIA,127,118,15,25,2019-04-08,2019-04-08 09:28:00,2019-04-08 09:13:00,2019-04-08 09:53:00,1
AA,2737,N153AN,LAX,279,255,24,17,2019-04-08,2019-04-08 11:44:00,2019-04-08 11:20:00,2019-04-08 12:01:00,1
AA,2770,N138AN,DFW,141,174,29,24,2019-04-08,2019-04-08 06:54:00,2019-04-08 06:25:00,2019-04-08 07:18:00,1
AA,309,N958UW,DCA,126,110,32,14,2019-05-08,2019-05-08 17:26:00,2019-05-08 16:54:00,2019-05-08 17:40:00,1
AA,333,N938NN,DFW,151,117,38,15,2019-05-08,2019-05-08 18:57:00,2019-05-08 18:19:00,2019-05-08 19:12:00,1
AA,885,N947NN,ORD,153,194,16,18,2019-05-08,2019-05-08 17:54:00,2019-05-08 17:38:00,2019-05-08 18:12:00,1
AA,1630,N982AN,DFW,150,121,38,17,2019-05-08,2019-05-08 17:07:00,2019-05-08 16:29:00,2019-05-08 17:24:00,1
AA,1866,N958UW,DCA,113,108,61,11,2019-05-08,2019-05-08 12:31:00,2019-05-08 11:30:00,2019-05-08 12:42:00,1
AA,2828,N815AW,MIA,122,114,29,16,2019-05-08,2019-05-08 13:01:00,2019-05-08 12:32:00,2019-05-08 13:17:00,1
AA,309,N959UW,DCA,126,126,37,14,2019-06-08,2019-06-08 17:31:00,2019-06-08 16:54:00,2019-06-08 17:45:00,1
AA,333,N889NN,DFW,151,129,18,17,2019-06-08,2019-06-08 18:37:00,2019-06-08 18:19:00,2019-06-08 18:54:00,1
AA,877,N925AN,CLT,93,78,28,25,2019-06-08,2019-06-08 15:45:00,2019-06-08 15:17:00,2019-06-08 16:10:00,1
AA,1662,N949UW,LGA,150,123,55,15,2019-06-08,2019-06-08 20:50:00,2019-06-08 19:55:00,2019-06-08 21:05:00,1
AA,1866,N959UW,DCA,113,137,49,34,2019-06-08,2019-06-08 12:19:00,2019-06-08 11:30:00,2019-06-08 12:53:00,1
AA,1892,N950UW,PHL,128,132,38,24,2019-06-08,2019-06-08 12:24:00,2019-06-08 11:46:00,2019-06-08 12:48:00,1
AA,1991,N952UW,PHL,144,123,119,12,2019-06-08,2019-06-08 19:47:00,2019-06-08 17:48:00,2019-06-08 19:59:00,1
AA,2552,N9029F,MIA,132,119,73,14,2019-06-08,2019-06-08 19:40:00,2019-06-08 18:27:00,2019-06-08 19:54:00,1
AA,2733,N955UW,LGA,145,133,77,23,2019-06-08,2019-06-08 16:34:00,2019-06-08 15:17:00,2019-06-08 16:57:00,1
AA,2737,N933AM,LAX,279,274,17,14,2019-06-08,2019-06-08 11:37:00,2019-06-08 11:20:00,2019-06-08 11:51:00,1
AA,309,N956UW,DCA,126,121,97,32,2019-07-08,2019-07-08 18:31:00,2019-07-08 16:54:00,2019-07-08 19:03:00,1
AA,649,N359PX,DFW,150,132,77,19,2019-07-08,2019-07-08 21:12:00,2019-07-08 19:55:00,2019-07-08 21:31:00,1
AA,1409,N917NN,LAX,288,285,30,23,2019-07-08,2019-07-08 19:11:00,2019-07-08 18:41:00,2019-07-08 19:34:00,1
AA,1567,N960AN,DFW,146,144,23,22,2019-07-08,2019-07-08 08:23:00,2019-07-08 08:00:00,2019-07-08 08:45:00,1
AA,1618,N141NN,MIA,130,108,51,20,2019-07-08,2019-07-08 20:17:00,2019-07-08 19:26:00,2019-07-08 20:37:00,1
AA,2552,N9004F,MIA,132,107,79,13,2019-07-08,2019-07-08 19:46:00,2019-07-08 18:27:00,2019-07-08 19:59:00,1
AA,2733,N946UW,LGA,145,173,138,26,2019-07-08,2019-07-08 17:35:00,2019-07-08 15:17:00,2019-07-08 18:01:00,1
AA,603,N950UW,PHL,134,130,85,18,2019-08-08,2019-08-08 16:19:00,2019-08-08 14:54:00,2019-08-08 16:37:00,1
AA,799,N760US,CLT,88,65,69,14,2019-08-08,2019-08-08 09:40:00,2019-08-08 08:31:00,2019-08-08 09:54:00,1
AA,1409,N898NN,LAX,288,278,29,17,2019-08-08,2019-08-08 19:10:00,2019-08-08 18:41:00,2019-08-08 19:27:00,1
AA,1618,N990AU,MIA,130,124,65,16,2019-08-08,2019-08-08 20:31:00,2019-08-08 19:26:00,2019-08-08 20:47:00,1
AA,1662,N954UW,LGA,150,135,75,20,2019-08-08,2019-08-08 21:10:00,2019-08-08 19:55:00,2019-08-08 21:30:00,1
AA,1866,N959UW,DCA,113,100,16,18,2019-08-08,2019-08-08 11:46:00,2019-08-08 11:30:00,2019-08-08 12:04:00,1
AA,1980,N896NN,ORD,136,120,32,15,2019-08-08,2019-08-08 06:32:00,2019-08-08 06:00:00,2019-08-08 06:47:00,1
AA,2552,N9022G,MIA,132,111,53,15,2019-08-08,2019-08-08 19:20:00,2019-08-08 18:27:00,2019-08-08 19:35:00,1
AA,2841,N930NN,ORD,146,135,39,13,2019-08-08,2019-08-08 19:54:00,2019-08-08 19:15:00,2019-08-08 20:07:00,1
AA,1662,N958UW,LGA,150,124,118,11,2019-09-08,2019-09-08 21:53:00,2019-09-08 19:55:00,2019-09-08 22:04:00,1
AA,1866,N961UW,DCA,113,89,16,9,2019-09-08,2019-09-08 11:46:00,2019-09-08 11:30:00,2019-09-08 11:55:00,1
AA,1991,N956UW,PHL,144,115,49,13,2019-09-08,2019-09-08 18:37:00,2019-09-08 17:48:00,2019-09-08 18:50:00,1
AA,2828,N741UW,MIA,122,104,73,16,2019-09-08,2019-09-08 13:45:00,2019-09-08 12:32:00,2019-09-08 14:01:00,1
AA,333,N933AN,DFW,151,124,142,15,2019-10-08,2019-10-08 20:41:00,2019-10-08 18:19:00,2019-10-08 20:56:00,1
AA,476,N663AW,PHX,236,226,19,19,2019-10-08,2019-10-08 12:01:00,2019-10-08 11:42:00,2019-10-08 12:20:00,1
AA,799,N806AW,CLT,88,63,137,16,2019-10-08,2019-10-08 10:48:00,2019-10-08 08:31:00,2019-10-08 11:04:00,1
AA,1696,N961UW,PHL,134,127,39,22,2019-10-08,2019-10-08 15:33:00,2019-10-08 14:54:00,2019-10-08 15:55:00,1
AA,2828,N725UW,MIA,122,123,28,24,2019-10-08,2019-10-08 13:00:00,2019-10-08 12:32:00,2019-10-08 13:24:00,1
AA,1618,N8030F,MIA,130,118,15,15,2019-11-08,2019-11-08 19:41:00,2019-11-08 19:26:00,2019-11-08 19:56:00,1
AA,2552,N9029F,MIA,132,112,47,10,2019-11-08,2019-11-08 19:14:00,2019-11-08 18:27:00,2019-11-08 19:24:00,1
AA,2841,N964NN,ORD,146,127,32,25,2019-11-08,2019-11-08 19:47:00,2019-11-08 19:15:00,2019-11-08 20:12:00,1
AA,603,N946UW,PHL,134,148,214,16,2019-12-08,2019-12-08 18:28:00,2019-12-08 14:54:00,2019-12-08 18:44:00,1
AA,1618,N905AU,MIA,130,114,85,10,2019-12-08,2019-12-08 20:51:00,2019-12-08 19:26:00,2019-12-08 21:01:00,1
AA,1643,N975AN,CLT,80,70,34,20,2019-12-08,2019-12-08 13:03:00,2019-12-08 12:29:00,2019-12-08 13:23:00,1
AA,2619,N992NN,DFW,145,146,25,24,2019-12-08,2019-12-08 09:34:00,2019-12-08 09:09:00,2019-12-08 09:58:00,1
AA,2737,N934AA,LAX,279,264,47,18,2019-12-08,2019-12-08 12:07:00,2019-12-08 11:20:00,2019-12-08 12:25:00,1
AA,2841,N875NN,ORD,146,120,48,13,2019-12-08,2019-12-08 20:03:00,2019-12-08 19:15:00,2019-12-08 20:16:00,1
AA,309,N950UW,DCA,126,102,16,12,2019-08-13,2019-08-13 17:10:00,2019-08-13 16:54:00,2019-08-13 17:22:00,1
AA,603,N957UW,PHL,134,160,88,36,2019-08-13,2019-08-13 16:22:00,2019-08-13 14:54:00,2019-08-13 16:58:00,1
AA,738,N988NN,DFW,142,124,55,17,2019-08-13,2019-08-13 13:19:00,2019-08-13 12:24:00,2019-08-13 13:36:00,1
AA,877,N887NN,CLT,93,83,42,18,2019-08-13,2019-08-13 15:59:00,2019-08-13 15:17:00,2019-08-13 16:17:00,1
AA,1574,N973NN,ORD,147,153,19,24,2019-08-13,2019-08-13 07:47:00,2019-08-13 07:28:00,2019-08-13 08:11:00,1
AA,1662,N967UW,LGA,150,132,37,21,2019-08-13,2019-08-13 20:32:00,2019-08-13 19:55:00,2019-08-13 20:53:00,1
AA,1866,N950UW,DCA,113,121,34,34,2019-08-13,2019-08-13 12:04:00,2019-08-13 11:30:00,2019-08-13 12:38:00,1
AA,1991,N956UW,PHL,144,151,65,28,2019-08-13,2019-08-13 18:53:00,2019-08-13 17:48:00,2019-08-13 19:21:00,1
AA,2841,N947AN,ORD,146,176,30,33,2019-08-13,2019-08-13 19:45:00,2019-08-13 19:15:00,2019-08-13 20:18:00,1
AA,738,N952AA,DFW,142,134,87,18,2019-08-14,2019-08-14 13:51:00,2019-08-14 12:24:00,2019-08-14 14:09:00,1
AA,885,N869NN,ORD,153,139,21,19,2019-08-14,2019-08-14 17:59:00,2019-08-14 17:38:00,2019-08-14 18:18:00,1
AA,1300,N943NN,ORD,144,129,95,17,2019-08-14,2019-08-14 12:21:00,2019-08-14 10:46:00,2019-08-14 12:38:00,1
AA,1309,N895NN,DFW,141,138,50,27,2019-08-14,2019-08-14 15:18:00,2019-08-14 14:28:00,2019-08-14 15:45:00,1
AA,1618,N934AA,MIA,130,110,81,15,2019-08-14,2019-08-14 20:47:00,2019-08-14 19:26:00,2019-08-14 21:02:00,1
AA,1662,N967UW,LGA,150,142,19,29,2019-08-14,2019-08-14 20:14:00,2019-08-14 19:55:00,2019-08-14 20:43:00,1
AA,1991,N961UW,PHL,144,127,28,24,2019-08-14,2019-08-14 18:16:00,2019-08-14 17:48:00,2019-08-14 18:40:00,1
AA,2552,N9019F,MIA,132,117,114,24,2019-08-14,2019-08-14 20:21:00,2019-08-14 18:27:00,2019-08-14 20:45:00,1
AA,2737,N133AN,LAX,279,268,38,20,2019-08-14,2019-08-14 11:58:00,2019-08-14 11:20:00,2019-08-14 12:18:00,1
AA,603,N961UW,PHL,134,135,18,15,2019-08-15,2019-08-15 15:12:00,2019-08-15 14:54:00,2019-08-15 15:27:00,1
AA,1177,N70020,MIA,120,118,74,21,2019-08-15,2019-08-15 07:55:00,2019-08-15 06:41:00,2019-08-15 08:16:00,1
AA,1662,N947UW,LGA,150,155,177,44,2019-08-15,2019-08-15 22:52:00,2019-08-15 19:55:00,2019-08-15 23:36:00,1
AA,1828,N103US,PHL,120,107,59,15,2019-08-15,2019-08-15 06:07:00,2019-08-15 05:08:00,2019-08-15 06:22:00,1
AA,1991,N951UW,PHL,144,176,43,70,2019-08-15,2019-08-15 18:31:00,2019-08-15 17:48:00,2019-08-15 19:41:00,1
AA,2552,N9018E,MIA,132,124,118,23,2019-08-15,2019-08-15 20:25:00,2019-08-15 18:27:00,2019-08-15 20:48:00,1
AA,2828,N753US,MIA,122,124,35,31,2019-08-15,2019-08-15 13:07:00,2019-08-15 12:32:00,2019-08-15 13:38:00,1
AA,333,N993NN,DFW,151,136,16,24,2019-08-16,2019-08-16 18:35:00,2019-08-16 18:19:00,2019-08-16 18:59:00,1
AA,835,N751UW,LGA,133,130,36,24,2019-08-16,2019-08-16 07:03:00,2019-08-16 06:27:00,2019-08-16 07:27:00,1
AA,1630,N922AN,DFW,150,139,44,24,2019-08-16,2019-08-16 17:13:00,2019-08-16 16:29:00,2019-08-16 17:37:00,1
AA,1991,N959UW,PHL,144,157,28,40,2019-08-16,2019-08-16 18:16:00,2019-08-16 17:48:00,2019-08-16 18:56:00,1
AA,2552,N12028,MIA,132,122,33,20,2019-08-16,2019-08-16 19:00:00,2019-08-16 18:27:00,2019-08-16 19:20:00,1
AA,2733,N944UW,LGA,145,135,20,25,2019-08-16,2019-08-16 15:37:00,2019-08-16 15:17:00,2019-08-16 16:02:00,1
AA,2828,N700UW,MIA,122,116,45,21,2019-08-16,2019-08-16 13:17:00,2019-08-16 12:32:00,2019-08-16 13:38:00,1
AA,1718,N819AW,CLT,83,78,24,18,2019-08-17,2019-08-17 07:20:00,2019-08-17 06:56:00,2019-08-17 07:38:00,1
AA,2269,N833AW,ORD,153,166,92,14,2019-08-17,2019-08-17 19:10:00,2019-08-17 17:38:00,2019-08-17 19:24:00,1
AA,2828,N801AW,MIA,122,113,102,14,2019-08-17,2019-08-17 14:14:00,2019-08-17 12:32:00,2019-08-17 14:28:00,1
AA,2841,N306NY,ORD,146,115,17,15,2019-08-17,2019-08-17 19:32:00,2019-08-17 19:15:00,2019-08-17 19:47:00,1
AA,885,N933AN,ORD,153,216,50,11,2019-08-18,2019-08-18 18:28:00,2019-08-18 17:38:00,2019-08-18 18:39:00,1
AA,1574,N912AN,ORD,147,150,264,26,2019-08-18,2019-08-18 11:52:00,2019-08-18 07:28:00,2019-08-18 12:18:00,1
AA,1643,N933AN,CLT,80,79,108,22,2019-08-18,2019-08-18 14:17:00,2019-08-18 12:29:00,2019-08-18 14:39:00,1
AA,1662,N965UW,LGA,150,131,102,23,2019-08-18,2019-08-18 21:37:00,2019-08-18 19:55:00,2019-08-18 22:00:00,1
AA,1991,N963UW,PHL,144,162,42,56,2019-08-18,2019-08-18 18:30:00,2019-08-18 17:48:00,2019-08-18 19:26:00,1
AA,2552,N9016,MIA,132,101,15,13,2019-08-18,2019-08-18 18:42:00,2019-08-18 18:27:00,2019-08-18 18:55:00,1
AA,2733,N949UW,LGA,145,239,130,140,2019-08-18,2019-08-18 17:27:00,2019-08-18 15:17:00,2019-08-18 19:47:00,1
AA,2841,N977NN,ORD,146,227,20,13,2019-08-18,2019-08-18 19:35:00,2019-08-18 19:15:00,2019-08-18 19:48:00,1
AA,333,N909AN,DFW,151,120,23,16,2019-08-19,2019-08-19 18:42:00,2019-08-19 18:19:00,2019-08-19 18:58:00,1
AA,885,N916NN,ORD,153,144,23,28,2019-08-19,2019-08-19 18:01:00,2019-08-19 17:38:00,2019-08-19 18:29:00,1
AA,1409,N346PR,LAX,288,286,28,14,2019-08-19,2019-08-19 19:09:00,2019-08-19 18:41:00,2019-08-19 19:23:00,1
AA,1618,N4005X,MIA,130,146,50,55,2019-08-19,2019-08-19 20:16:00,2019-08-19 19:26:00,2019-08-19 21:11:00,1
AA,1643,N916NN,CLT,80,64,57,18,2019-08-19,2019-08-19 13:26:00,2019-08-19 12:29:00,2019-08-19 13:44:00,1
AA,1662,N952UW,LGA,150,170,15,59,2019-08-19,2019-08-19 20:10:00,2019-08-19 19:55:00,2019-08-19 21:09:00,1
AA,1866,N945UW,DCA,113,92,36,10,2019-08-19,2019-08-19 12:06:00,2019-08-19 11:30:00,2019-08-19 12:16:00,1
AA,1892,N957UW,PHL,128,113,181,15,2019-08-19,2019-08-19 14:47:00,2019-08-19 11:46:00,2019-08-19 15:02:00,1
AA,1991,N954UW,PHL,144,140,42,35,2019-08-19,2019-08-19 18:30:00,2019-08-19 17:48:00,2019-08-19 19:05:00,1
AA,2328,N141NN,LAX,291,266,30,19,2019-08-19,2019-08-19 07:30:00,2019-08-19 07:00:00,2019-08-19 07:49:00,1
AA,2552,N9016,MIA,132,104,53,10,2019-08-19,2019-08-19 19:20:00,2019-08-19 18:27:00,2019-08-19 19:30:00,1
AA,2717,N9026C,MIA,127,103,22,12,2019-08-19,2019-08-19 09:35:00,2019-08-19 09:13:00,2019-08-19 09:47:00,1
AA,2733,N947UW,LGA,145,127,190,13,2019-08-19,2019-08-19 18:27:00,2019-08-19 15:17:00,2019-08-19 18:40:00,1
AA,476,N663AW,PHX,236,226,39,16,2019-08-20,2019-08-20 12:22:00,2019-08-20 11:43:00,2019-08-20 12:38:00,1
AA,2619,N882NN,DFW,144,136,41,17,2019-08-20,2019-08-20 09:50:00,2019-08-20 09:09:00,2019-08-20 10:07:00,1
AA,309,N951UW,DCA,126,149,62,23,2019-08-21,2019-08-21 17:56:00,2019-08-21 16:54:00,2019-08-21 18:19:00,1
AA,799,N836AW,CLT,90,75,556,16,2019-08-21,2019-08-21 18:01:00,2019-08-21 08:45:00,2019-08-21 18:17:00,1
AA,885,N963AN,ORD,152,157,80,28,2019-08-21,2019-08-21 18:58:00,2019-08-21 17:38:00,2019-08-21 19:26:00,1
AA,1866,N951UW,DCA,113,98,22,12,2019-08-21,2019-08-21 11:52:00,2019-08-21 11:30:00,2019-08-21 12:04:00,1
AA,1991,N953UW,PHL,143,128,234,22,2019-08-21,2019-08-21 21:42:00,2019-08-21 17:48:00,2019-08-21 22:04:00,1
AA,877,N123UW,CLT,92,180,179,95,2019-08-22,2019-08-22 18:09:00,2019-08-22 15:10:00,2019-08-22 19:44:00,1
AA,1309,N920NN,DFW,142,129,37,21,2019-08-22,2019-08-22 15:00:00,2019-08-22 14:23:00,2019-08-22 15:21:00,1
AA,1618,N9017P,MIA,129,119,19,22,2019-08-22,2019-08-22 20:07:00,2019-08-22 19:48:00,2019-08-22 20:29:00,1
AA,1662,N959UW,LGA,144,226,118,95,2019-08-22,2019-08-22 21:59:00,2019-08-22 20:01:00,2019-08-22 23:34:00,1
AA,1991,N946UW,PHL,143,167,91,59,2019-08-22,2019-08-22 19:19:00,2019-08-22 17:48:00,2019-08-22 20:18:00,1
AA,333,N945NN,DFW,150,150,15,21,2019-08-23,2019-08-23 18:36:00,2019-08-23 18:21:00,2019-08-23 18:57:00,1
AA,649,N964AN,DFW,149,155,20,38,2019-08-23,2019-08-23 20:15:00,2019-08-23 19:55:00,2019-08-23 20:53:00,1
AA,799,N806AW,CLT,90,91,77,30,2019-08-23,2019-08-23 10:02:00,2019-08-23 08:45:00,2019-08-23 10:32:00,1
AA,1309,N850NN,DFW,142,145,273,33,2019-08-23,2019-08-23 18:56:00,2019-08-23 14:23:00,2019-08-23 19:29:00,1
AA,1409,N940NN,LAX,290,292,24,36,2019-08-23,2019-08-23 19:02:00,2019-08-23 18:38:00,2019-08-23 19:38:00,1
AA,1630,N929AA,DFW,149,175,42,67,2019-08-23,2019-08-23 17:18:00,2019-08-23 16:36:00,2019-08-23 18:25:00,1
AA,1866,N947UW,DCA,113,98,27,17,2019-08-23,2019-08-23 11:57:00,2019-08-23 11:30:00,2019-08-23 12:14:00,1
AA,2552,N4005X,MIA,131,131,17,38,2019-08-23,2019-08-23 18:45:00,2019-08-23 18:28:00,2019-08-23 19:23:00,1
AA,476,N650AW,PHX,236,229,18,16,2019-08-24,2019-08-24 12:01:00,2019-08-24 11:43:00,2019-08-24 12:17:00,1
AA,799,N757UW,CLT,90,71,272,20,2019-08-24,2019-08-24 13:17:00,2019-08-24 08:45:00,2019-08-24 13:37:00,1
AA,1618,N8030F,MIA,129,126,33,40,2019-08-25,2019-08-25 20:21:00,2019-08-25 19:48:00,2019-08-25 21:01:00,1
AA,1991,N950UW,PHL,143,118,110,18,2019-08-25,2019-08-25 19:38:00,2019-08-25 17:48:00,2019-08-25 19:56:00,1
AA,333,N934NN,DFW,150,128,42,14,2019-08-26,2019-08-26 19:03:00,2019-08-26 18:21:00,2019-08-26 19:17:00,1
AA,885,N821NN,ORD,152,139,85,41,2019-08-26,2019-08-26 19:03:00,2019-08-26 17:38:00,2019-08-26 19:44:00,1
AA,1300,N908AN,ORD,143,120,55,12,2019-08-26,2019-08-26 11:41:00,2019-08-26 10:46:00,2019-08-26 11:53:00,1
AA,1574,N982NN,ORD,146,144,49,43,2019-08-26,2019-08-26 08:17:00,2019-08-26 07:28:00,2019-08-26 09:00:00,1
AA,1643,N921AN,CLT,80,67,18,20,2019-08-26,2019-08-26 12:43:00,2019-08-26 12:25:00,2019-08-26 13:03:00,1
AA,1828,N663AW,PHL,119,115,18,12,2019-08-26,2019-08-26 05:26:00,2019-08-26 05:08:00,2019-08-26 05:38:00,1
AA,1907,N112US,PHL,124,132,394,20,2019-08-26,2019-08-26 14:08:00,2019-08-26 07:34:00,2019-08-26 14:28:00,1
AA,2841,N892NN,ORD,145,125,63,21,2019-08-26,2019-08-26 20:18:00,2019-08-26 19:15:00,2019-08-26 20:39:00,1
AA,738,N975AN,DFW,141,129,38,15,2019-08-27,2019-08-27 13:07:00,2019-08-27 12:29:00,2019-08-27 13:22:00,1
AA,1567,N993AN,DFW,145,167,64,57,2019-08-27,2019-08-27 09:04:00,2019-08-27 08:00:00,2019-08-27 10:01:00,1
AA,1618,N70020,MIA,129,139,98,45,2019-08-27,2019-08-27 21:26:00,2019-08-27 19:48:00,2019-08-27 22:11:00,1
AA,1630,N159AN,DFW,149,136,105,10,2019-08-27,2019-08-27 18:21:00,2019-08-27 16:36:00,2019-08-27 18:31:00,1
AA,2552,N807NN,MIA,131,131,113,39,2019-08-27,2019-08-27 20:21:00,2019-08-27 18:28:00,2019-08-27 21:00:00,1
AA,2619,N991NN,DFW,144,194,76,73,2019-08-27,2019-08-27 10:25:00,2019-08-27 09:09:00,2019-08-27 11:38:00,1
AA,2778,N978NN,DFW,144,154,119,29,2019-08-27,2019-08-27 11:59:00,2019-08-27 10:00:00,2019-08-27 12:28:00,1
AA,309,N959UW,DCA,126,108,167,30,2019-08-28,2019-08-28 19:41:00,2019-08-28 16:54:00,2019-08-28 20:11:00,1
AA,1630,N153AN,DFW,149,162,35,18,2019-08-28,2019-08-28 17:11:00,2019-08-28 16:36:00,2019-08-28 17:29:00,1
AA,603,N946UW,PHL,133,124,47,19,2019-08-29,2019-08-29 15:41:00,2019-08-29 14:54:00,2019-08-29 16:00:00,1
AA,738,N909NN,DFW,141,133,27,11,2019-08-29,2019-08-29 12:56:00,2019-08-29 12:29:00,2019-08-29 13:07:00,1
AA,1618,N9011P,MIA,129,133,31,35,2019-08-29,2019-08-29 20:19:00,2019-08-29 19:48:00,2019-08-29 20:54:00,1
AA,1980,N938AN,ORD,135,114,46,15,2019-08-29,2019-08-29 06:46:00,2019-08-29 06:00:00,2019-08-29 07:01:00,1
AA,2328,N996AN,LAX,293,262,44,12,2019-08-29,2019-08-29 07:44:00,2019-08-29 07:00:00,2019-08-29 07:56:00,1
AA,2552,N70020,MIA,131,123,130,19,2019-08-29,2019-08-29 20:38:00,2019-08-29 18:28:00,2019-08-29 20:57:00,1
AA,2778,N953AN,DFW,144,132,123,13,2019-08-29,2019-08-29 12:03:00,2019-08-29 10:00:00,2019-08-29 12:16:00,1
AA,476,N668AW,PHX,236,219,49,13,2019-08-30,2019-08-30 12:32:00,2019-08-30 11:43:00,2019-08-30 12:45:00,1
AA,1309,N922NN,DFW,142,213,304,16,2019-08-30,2019-08-30 19:27:00,2019-08-30 14:23:00,2019-08-30 19:43:00,1
AA,2328,N121AN,LAX,293,284,34,26,2019-08-30,2019-08-30 07:34:00,2019-08-30 07:00:00,2019-08-30 08:00:00,1
AA,2737,N164NN,LAX,281,257,101,12,2019-08-30,2019-08-30 13:01:00,2019-08-30 11:20:00,2019-08-30 13:13:00,1
