flight_number,scheduled_elapsed_time_(minutes),actual_elapsed_time_(minutes),departure_delay_(minutes),taxi-out_time_(minutes),DepDel15,dest_airport_label,month,day,act_dep_time_hr,act_dep_time_min,sch_dep_time_hr,sch_dep_time_min,wo_time_hr,wo_time_min
603,134,119,115,14,1,45,6,21,16,50,14,55,17,4
649,147,124,-6,14,0,14,6,21,19,49,19,55,20,3
738,139,132,256,14,1,14,6,21,16,41,12,25,16,55
799,92,78,6,16,0,8,6,21,8,37,8,31,8,53
835,133,122,-5,19,0,101,6,21,6,25,6,30,6,44
877,92,70,0,16,0,8,6,21,15,14,15,14,15,30
885,153,129,-3,13,0,43,6,21,17,35,17,38,17,48
1151,116,114,13,24,0,34,6,21,5,43,5,30,6,7
1177,119,110,28,16,1,34,6,21,7,19,6,51,7,35
1300,144,131,-1,23,0,43,6,21,10,50,10,51,11,13
1309,140,132,6,15,0,14,6,21,14,31,14,25,14,46
1409,287,268,1,22,0,29,6,21,18,38,18,37,19,0
1567,143,148,-4,17,0,14,6,21,7,56,8,0,8,13
1574,147,128,0,15,0,43,6,21,7,28,7,28,7,43
1618,129,124,0,28,0,34,6,21,19,51,19,51,20,19
1630,147,135,-4,22,0,14,6,21,16,20,16,24,16,42
1643,75,67,-2,16,0,8,6,21,12,19,12,21,12,35
1662,143,140,776,19,1,101,6,21,8,58,20,2,9,17
1718,80,72,0,14,0,8,6,21,7,6,7,6,7,20
1828,120,126,-5,26,0,45,6,21,5,3,5,8,5,29
1866,111,96,-8,13,0,12,6,21,11,24,11,32,11,37
1892,128,116,-4,14,0,45,6,21,11,42,11,46,11,56
1907,125,126,-1,14,0,45,6,21,7,33,7,34,7,47
1980,136,149,-4,19,0,43,6,21,5,56,6,0,6,15
1994,76,62,-2,16,0,8,6,21,5,14,5,16,5,30
2328,290,285,1,18,0,29,6,21,7,1,7,0,7,19
2344,120,111,-1,17,0,34,6,21,7,19,7,20,7,36
2552,131,129,94,34,1,34,6,21,20,1,18,27,20,35
2619,142,124,-5,13,0,14,6,21,9,4,9,9,9,17
2717,126,112,-3,21,0,34,6,21,9,11,9,14,9,32
2733,142,149,-4,33,0,101,6,21,15,16,15,20,15,49
2737,278,272,1,16,0,29,6,21,11,22,11,21,11,38
2770,138,142,-2,13,0,14,6,21,6,13,6,15,6,26
333,148,139,1,16,0,14,6,22,18,21,18,20,18,37
476,234,218,5,14,0,100,6,22,11,47,11,42,12,1
649,147,135,85,20,1,14,6,22,21,20,19,55,21,40
738,139,136,3,20,0,14,6,22,12,28,12,25,12,48
799,92,77,-6,25,0,8,6,22,8,25,8,31,8,50
1151,116,106,6,17,0,34,6,22,5,36,5,30,5,53
1177,119,108,-2,16,0,34,6,22,6,49,6,51,7,5
1309,140,155,-1,27,0,14,6,22,14,24,14,25,14,51
1409,287,351,-4,89,0,29,6,22,18,33,18,37,20,2
1567,143,157,6,29,0,14,6,22,8,6,8,0,8,35
1574,147,138,-1,21,0,43,6,22,7,27,7,28,7,48
1630,147,154,24,34,1,14,6,22,16,48,16,24,17,22
1696,134,131,-3,21,0,45,6,22,14,52,14,55,15,13
1718,80,82,-5,14,0,8,6,22,7,1,7,6,7,15
1719,133,125,-2,16,0,101,6,22,6,28,6,30,6,44
1828,120,120,-3,16,0,45,6,22,5,5,5,8,5,21
1907,125,124,-4,16,0,45,6,22,7,30,7,34,7,46
1980,136,125,9,21,0,43,6,22,6,9,6,0,6,30
1991,143,119,31,12,1,45,6,22,18,19,17,48,18,31
1994,76,64,-5,17,0,8,6,22,5,25,5,30,5,42
2039,127,121,14,14,0,45,6,22,12,31,12,17,12,45
2269,153,118,235,14,1,43,6,22,21,33,17,38,21,47
2328,290,267,9,14,0,29,6,22,7,9,7,0,7,23
2344,120,112,-5,22,0,34,6,22,7,15,7,20,7,37
2539,115,99,14,12,0,12,6,22,15,4,14,50,15,16
2552,131,208,19,112,1,34,6,22,18,53,18,34,20,45
2717,126,116,-5,15,0,34,6,22,9,9,9,14,9,24
2737,288,270,1,14,0,29,6,22,9,51,9,50,10,5
2770,138,0,0,0,0,14,6,22,0,0,6,15,0,0
2893,145,143,54,28,1,101,6,22,18,14,17,20,18,42
309,124,110,64,20,1,12,6,23,18,0,16,56,18,20
333,148,0,99,0,1,14,6,23,19,59,18,20,0,0
410,247,266,128,30,1,100,6,23,20,8,18,0,20,38
476,234,230,-7,14,0,100,6,23,11,35,11,42,11,49
603,134,126,-7,13,0,45,6,23,14,48,14,55,15,1
649,147,0,0,0,0,14,6,23,0,0,19,55,0,0
799,92,79,-4,26,0,8,6,23,8,27,8,31,8,53
835,138,129,-2,17,0,101,6,23,9,40,9,42,9,57
877,92,116,126,64,1,8,6,23,17,18,15,12,18,22
885,153,189,165,14,1,43,6,23,20,23,17,38,20,37
1151,116,111,2,19,0,34,6,23,5,32,5,30,5,51
1177,119,0,0,0,0,34,6,23,0,0,6,51,0,0
1300,144,125,-4,13,0,43,6,23,10,47,10,51,11,0
1309,140,223,40,64,1,14,6,23,15,5,14,25,16,9
1409,287,303,0,18,0,29,6,23,18,37,18,37,18,55
1567,143,158,2,33,0,14,6,23,8,2,8,0,8,35
1574,147,145,33,26,1,43,6,23,8,1,7,28,8,27
1618,129,128,51,36,1,34,6,23,20,42,19,51,21,18
1630,147,176,48,24,1,14,6,23,17,12,16,24,17,36
1643,75,0,0,0,0,8,6,23,0,0,12,21,0,0
1662,143,138,71,26,1,101,6,23,21,13,20,2,21,39
1718,80,89,1,32,0,8,6,23,7,7,7,6,7,39
1892,128,115,-4,12,0,45,6,23,11,42,11,46,11,54
1907,125,119,-5,19,0,45,6,23,7,29,7,34,7,48
1980,136,203,0,92,0,43,6,23,6,0,6,0,7,32
1994,76,56,-2,10,0,8,6,23,5,14,5,16,5,24
2328,290,284,-3,18,0,29,6,23,6,57,7,0,7,15
2344,120,109,-1,15,0,34,6,23,7,19,7,20,7,34
2552,131,131,62,40,1,34,6,23,19,29,18,27,20,9
2573,115,95,125,13,1,12,6,23,8,10,6,5,8,23
2619,142,135,2,17,0,14,6,23,9,11,9,9,9,28
2717,126,108,-3,15,0,34,6,23,9,11,9,14,9,26
2733,142,174,68,46,1,101,6,23,16,28,15,20,17,14
2737,278,275,1,16,0,29,6,23,11,22,11,21,11,38
2770,138,150,7,24,0,14,6,23,6,22,6,15,6,46
309,124,136,-7,15,0,12,6,24,16,49,16,56,17,4
333,148,202,-2,85,0,14,6,24,18,18,18,20,19,43
410,247,247,-5,26,0,100,6,24,17,55,18,0,18,21
476,234,228,-5,13,0,100,6,24,11,37,11,42,11,50
603,134,123,28,21,1,45,6,24,15,23,14,55,15,44
649,147,135,33,24,1,14,6,24,20,28,19,55,20,52
738,139,133,-4,14,0,14,6,24,12,21,12,25,12,35
799,92,85,-5,19,0,8,6,24,8,26,8,31,8,45
835,133,130,-4,18,0,101,6,24,6,26,6,30,6,44
877,92,79,7,18,0,8,6,24,15,21,15,14,15,39
885,153,198,53,80,1,43,6,24,18,31,17,38,19,51
1151,116,114,87,18,1,34,6,24,6,57,5,30,7,15
1177,119,105,-4,13,0,34,6,24,6,47,6,51,7,0
1300,144,132,-3,23,0,43,6,24,10,48,10,51,11,11
1309,140,143,-2,23,0,14,6,24,14,23,14,25,14,46
1409,287,349,-3,81,0,29,6,24,18,34,18,37,19,55
1567,143,144,3,14,0,14,6,24,8,3,8,0,8,17
1574,147,111,-2,18,0,43,6,24,7,26,7,28,7,44
1618,129,115,53,22,1,34,6,24,20,44,19,51,21,6
1630,147,134,24,15,1,14,6,24,16,48,16,24,17,3
1643,75,80,24,22,1,8,6,24,12,45,12,21,13,7
1662,143,142,85,20,1,101,6,24,21,27,20,2,21,47
1718,80,94,-1,40,0,8,6,24,7,5,7,6,7,45
1828,120,111,-4,11,0,45,6,24,5,4,5,8,5,15
1866,111,103,-2,17,0,12,6,24,11,30,11,32,11,47
1892,128,117,-6,14,0,45,6,24,11,40,11,46,11,54
1907,125,118,-4,16,0,45,6,24,7,30,7,34,7,46
1980,136,105,68,16,1,43,6,24,7,8,6,0,7,24
1994,76,63,44,13,1,8,6,24,6,0,5,16,6,13
2328,290,292,2,17,0,29,6,24,7,2,7,0,7,19
2344,120,109,0,16,0,34,6,24,7,20,7,20,7,36
2552,131,141,34,42,1,34,6,24,19,1,18,27,19,43
2619,142,135,6,19,0,14,6,24,9,15,9,9,9,34
2717,126,114,-4,17,0,34,6,24,9,10,9,14,9,27
2733,142,132,-2,20,0,101,6,24,15,18,15,20,15,38
2737,278,303,-4,22,0,29,6,24,11,17,11,21,11,39
2770,138,163,3,15,0,14,6,24,6,18,6,15,6,33
309,124,97,42,16,1,12,6,25,17,38,16,56,17,54
333,148,137,-5,17,0,14,6,25,18,15,18,20,18,32
476,234,222,-4,13,0,100,6,25,11,38,11,42,11,51
603,134,129,38,15,1,45,6,25,15,33,14,55,15,48
649,147,137,-3,21,0,14,6,25,19,52,19,55,20,13
738,139,150,0,24,0,14,6,25,12,25,12,25,12,49
799,92,72,37,16,1,8,6,25,9,8,8,31,9,24
835,133,140,-1,12,0,101,6,25,6,29,6,30,6,41
877,92,72,9,18,0,8,6,25,15,23,15,14,15,41
885,153,137,44,22,1,43,6,25,18,22,17,38,18,44
1151,116,108,-4,16,0,34,6,25,5,26,5,30,5,42
1177,119,110,-4,14,0,34,6,25,6,47,6,51,7,1
1300,144,116,-1,17,0,43,6,25,10,50,10,51,11,7
1309,140,136,46,25,1,14,6,25,15,11,14,25,15,36
1409,287,279,53,23,1,29,6,25,19,30,18,37,19,53
1567,143,136,-3,19,0,14,6,25,7,57,8,0,8,16
1574,147,111,-1,15,0,43,6,25,7,27,7,28,7,42
1618,129,116,-10,18,0,34,6,25,19,41,19,51,19,59
1630,147,137,-1,19,0,14,6,25,16,23,16,24,16,42
1643,75,66,-5,18,0,8,6,25,12,16,12,21,12,34
1662,143,132,12,23,0,101,6,25,20,14,20,2,20,37
1718,80,0,0,0,0,8,6,25,0,0,7,6,0,0
1828,120,148,-9,19,0,45,6,25,4,59,5,8,5,18
1866,111,105,55,21,1,12,6,25,12,27,11,32,12,48
1892,128,119,-4,21,0,45,6,25,11,42,11,46,12,3
1907,125,119,-4,16,0,45,6,25,7,30,7,34,7,46
1980,136,105,-2,13,0,43,6,25,5,58,6,0,6,11
1994,76,60,81,14,1,8,6,25,6,37,5,16,6,51
2328,290,284,2,14,0,29,6,25,7,2,7,0,7,16
2344,120,111,-3,13,0,34,6,25,7,17,7,20,7,30
2552,131,137,3,14,0,34,6,25,18,30,18,27,18,44
2717,126,110,-1,17,0,34,6,25,9,13,9,14,9,30
2733,142,137,-5,28,0,101,6,25,15,15,15,20,15,43
2737,278,268,25,17,1,29,6,25,11,46,11,21,12,3
2770,138,135,-2,20,0,14,6,25,6,13,6,15,6,33
309,124,87,-7,12,0,12,6,26,16,49,16,56,17,1
333,148,138,-5,14,0,14,6,26,18,15,18,20,18,29
410,247,240,-3,11,0,100,6,26,17,57,18,0,18,8
476,234,226,-6,14,0,100,6,26,11,36,11,42,11,50
603,134,113,-7,14,0,45,6,26,14,48,14,55,15,2
649,147,138,0,14,0,14,6,26,19,55,19,55,20,9
738,139,127,-1,12,0,14,6,26,12,24,12,25,12,36
799,92,85,-6,21,0,8,6,26,8,25,8,31,8,46
835,133,134,-6,13,0,101,6,26,6,24,6,30,6,37
877,92,63,0,18,0,8,6,26,15,14,15,14,15,32
885,153,132,-6,16,0,43,6,26,17,32,17,38,17,48
1151,116,112,-6,14,0,34,6,26,5,24,5,30,5,38
1177,119,113,-3,22,0,34,6,26,6,48,6,51,7,10
1300,144,127,-3,21,0,43,6,26,10,48,10,51,11,9
1309,140,146,-6,20,0,14,6,26,14,19,14,25,14,39
1409,287,293,-2,31,0,29,6,26,18,35,18,37,19,6
1567,143,129,-8,13,0,14,6,26,7,52,8,0,8,5
1574,147,117,6,19,0,43,6,26,7,34,7,28,7,53
1618,129,113,30,13,1,34,6,26,20,21,19,51,20,34
1630,147,145,32,30,1,14,6,26,16,56,16,24,17,26
1643,75,69,-7,17,0,8,6,26,12,14,12,21,12,31
1662,143,121,9,15,0,101,6,26,20,11,20,2,20,26
1718,80,73,-6,18,0,8,6,26,7,0,7,6,7,18
1866,111,94,-10,12,0,12,6,26,11,22,11,32,11,34
1892,128,116,8,19,0,45,6,26,11,54,11,46,12,13
1907,125,118,-5,20,0,45,6,26,7,29,7,34,7,49
1980,136,111,48,15,1,43,6,26,6,48,6,0,7,3
1994,76,62,-5,15,0,8,6,26,5,11,5,16,5,26
2328,290,282,23,14,1,29,6,26,7,23,7,0,7,37
2344,120,119,7,19,0,34,6,26,7,27,7,20,7,46
2552,131,111,-3,20,0,34,6,26,18,24,18,27,18,44
2619,142,147,-3,19,0,14,6,26,9,6,9,9,9,25
2717,126,118,-4,21,0,34,6,26,9,10,9,14,9,31
2733,142,137,-5,22,0,101,6,26,15,15,15,20,15,37
2737,278,277,-1,13,0,29,6,26,11,20,11,21,11,33
2770,138,142,-4,13,0,14,6,26,6,11,6,15,6,24
2889,145,139,-4,23,0,43,6,26,15,23,15,27,15,46
309,124,120,-8,17,0,12,6,27,16,48,16,56,17,5
333,148,140,2,24,0,14,6,27,18,22,18,20,18,46
410,247,247,-3,17,0,100,6,27,17,57,18,0,18,14
476,234,230,119,11,1,100,6,27,13,41,11,42,13,52
603,134,116,-8,13,0,45,6,27,14,47,14,55,15,0
649,147,130,14,12,0,14,6,27,20,9,19,55,20,21
738,139,119,2,9,0,14,6,27,12,27,12,25,12,36
799,92,64,-6,15,0,8,6,27,8,25,8,31,8,40
835,133,135,-3,24,0,101,6,27,6,27,6,30,6,51
877,92,59,3,12,0,8,6,27,15,17,15,14,15,29
885,153,130,31,30,1,43,6,27,18,9,17,38,18,39
1151,116,108,0,16,0,34,6,27,5,30,5,30,5,46
1177,119,98,0,11,0,34,6,27,6,51,6,51,7,2
1300,144,114,-3,10,0,43,6,27,10,48,10,51,10,58
1309,140,138,9,13,0,14,6,27,14,34,14,25,14,47
1409,287,266,-2,10,0,29,6,27,18,35,18,37,18,45
1567,143,139,-7,17,0,14,6,27,7,53,8,0,8,10
1574,147,119,0,23,0,43,6,27,7,28,7,28,7,51
1618,129,127,-1,28,0,34,6,27,19,50,19,51,20,18
1630,147,156,-1,16,0,14,6,27,16,23,16,24,16,39
1643,75,62,-1,15,0,8,6,27,12,20,12,21,12,35
1662,143,131,4,21,0,101,6,27,20,6,20,2,20,27
1718,80,63,-5,11,0,8,6,27,7,1,7,6,7,12
1866,111,100,-10,15,0,12,6,27,11,22,11,32,11,37
1892,128,109,-4,11,0,45,6,27,11,42,11,46,11,53
1907,125,116,2,14,0,45,6,27,7,36,7,34,7,50
1980,136,132,-7,21,0,43,6,27,5,53,6,0,6,14
1994,76,67,-6,18,0,8,6,27,5,10,5,16,5,28
2328,290,284,-6,18,0,29,6,27,6,54,7,0,7,12
2344,120,104,-2,12,0,34,6,27,7,18,7,20,7,30
2552,131,116,-5,20,0,34,6,27,18,22,18,27,18,42
2619,142,128,-6,15,0,14,6,27,9,3,9,9,9,18
2717,126,119,-4,10,0,34,6,27,9,10,9,14,9,20
2733,142,149,222,20,1,101,6,27,19,2,15,20,19,22
2737,278,263,0,11,0,29,6,27,11,21,11,21,11,32
2770,138,141,-5,18,0,14,6,27,6,10,6,15,6,28
309,124,143,-6,23,0,12,6,28,16,50,16,56,17,13
333,148,126,25,10,1,14,6,28,18,45,18,20,18,55
410,247,242,-8,27,0,100,6,28,17,52,18,0,18,19
476,234,226,-2,15,0,100,6,28,11,40,11,42,11,55
603,134,123,-2,11,0,45,6,28,14,53,14,55,15,4
649,147,149,-6,15,0,14,6,28,19,49,19,55,20,4
738,139,130,-2,13,0,14,6,28,12,23,12,25,12,36
799,92,67,-3,18,0,8,6,28,8,28,8,31,8,46
835,133,121,-6,16,0,101,6,28,6,24,6,30,6,40
877,92,94,27,39,1,8,6,28,15,41,15,14,16,20
885,153,166,-4,27,0,43,6,28,17,34,17,38,18,1
1151,116,111,1,15,0,34,6,28,5,31,5,30,5,46
1177,119,109,-2,15,0,34,6,28,6,49,6,51,7,4
1309,140,138,-1,16,0,14,6,28,14,24,14,25,14,40
1409,287,269,12,13,0,29,6,28,18,49,18,37,19,2
1567,143,128,-4,10,0,14,6,28,7,56,8,0,8,6
1574,147,111,-1,10,0,43,6,28,7,27,7,28,7,37
1618,129,120,26,18,1,34,6,28,20,17,19,51,20,35
1630,147,127,-2,9,0,14,6,28,16,22,16,24,16,31
1643,75,56,1,13,0,8,6,28,12,22,12,21,12,35
1662,143,127,51,12,1,101,6,28,20,53,20,2,21,5
1718,80,65,-1,15,0,8,6,28,7,5,7,6,7,20
1828,120,120,-3,14,0,45,6,28,5,5,5,8,5,19
1866,111,90,-6,12,0,12,6,28,11,26,11,32,11,38
1892,128,103,-10,8,0,45,6,28,11,36,11,46,11,44
1907,125,117,0,19,0,45,6,28,7,34,7,34,7,53
1980,136,110,-1,15,0,43,6,28,5,59,6,0,6,14
1994,76,60,-4,15,0,8,6,28,5,12,5,16,5,27
2328,290,273,14,10,0,29,6,28,7,14,7,0,7,24
2344,120,103,-2,13,0,34,6,28,7,18,7,20,7,31
2552,131,104,77,14,1,34,6,28,19,44,18,27,19,58
2619,142,125,-2,15,0,14,6,28,9,7,9,9,9,22
2717,126,108,-3,14,0,34,6,28,9,11,9,14,9,25
2733,142,149,-4,18,0,101,6,28,15,16,15,20,15,34
2737,278,265,-6,11,0,29,6,28,11,15,11,21,11,26
2770,138,126,0,12,0,14,6,28,6,15,6,15,6,27
333,148,170,2,20,0,14,6,29,18,22,18,20,18,42
476,234,218,-6,14,0,100,6,29,11,36,11,42,11,50
649,147,213,0,68,0,14,6,29,19,55,19,55,21,3
738,139,129,21,13,1,14,6,29,12,46,12,25,12,59
799,92,84,102,34,1,8,6,29,10,13,8,31,10,47
1151,116,119,-1,19,0,34,6,29,5,29,5,30,5,48
1177,119,124,-3,18,0,34,6,29,6,48,6,51,7,6
1309,140,134,48,16,1,14,6,29,15,13,14,25,15,29
1409,287,258,0,11,0,29,6,29,18,37,18,37,18,48
1567,143,159,2,15,0,14,6,29,8,2,8,0,8,17
1574,147,111,-6,17,0,43,6,29,7,22,7,28,7,39
1630,147,147,24,19,1,14,6,29,16,48,16,24,17,7
1696,134,120,253,14,1,45,6,29,19,8,14,55,19,22
1718,80,81,-1,24,0,8,6,29,7,5,7,6,7,29
1719,133,121,1,11,0,101,6,29,6,31,6,30,6,42
1828,120,109,20,15,1,45,6,29,5,28,5,8,5,43
1907,125,116,-1,10,0,45,6,29,7,33,7,34,7,43
1980,136,112,-4,21,0,43,6,29,5,56,6,0,6,17
1991,143,121,32,21,1,45,6,29,18,20,17,48,18,41
1994,76,68,-5,20,0,8,6,29,5,25,5,30,5,45
2039,127,112,3,14,0,45,6,29,12,20,12,17,12,34
2269,153,124,221,13,1,43,6,29,21,19,17,38,21,32
2328,290,264,-1,12,0,29,6,29,6,59,7,0,7,11
2344,120,107,-4,10,0,34,6,29,7,16,7,20,7,26
2539,115,124,-6,12,0,12,6,29,14,44,14,50,14,56
2552,131,113,-4,18,0,34,6,29,18,30,18,34,18,48
2717,126,0,14,10,0,34,6,29,9,28,9,14,9,38
2737,288,258,0,13,0,29,6,29,9,50,9,50,10,3
2770,138,139,-3,13,0,14,6,29,6,12,6,15,6,25
2893,145,125,132,16,1,101,6,29,19,32,17,20,19,48
309,124,106,-6,22,0,12,6,30,16,50,16,56,17,12
333,148,166,-3,31,0,14,6,30,18,17,18,20,18,48
410,247,246,-3,32,0,100,6,30,17,57,18,0,18,29
476,234,220,-2,19,0,100,6,30,11,40,11,42,11,59
603,134,119,-12,13,0,45,6,30,14,43,14,55,14,56
649,147,136,2,20,0,14,6,30,19,57,19,55,20,17
738,139,133,-4,14,0,14,6,30,12,19,12,23,12,33
799,92,71,-3,16,0,8,6,30,8,28,8,31,8,44
835,138,122,-6,13,0,101,6,30,9,36,9,42,9,49
877,92,60,481,14,1,8,6,30,23,13,15,12,23,27
885,153,0,0,0,0,43,6,30,0,0,17,38,0,0
1151,116,103,-3,14,0,34,6,30,5,27,5,30,5,41
1177,119,108,1,15,0,34,6,30,6,52,6,51,7,7
1300,144,132,-3,15,0,43,6,30,10,48,10,51,11,3
1309,140,144,-2,18,0,14,6,30,14,23,14,25,14,41
1409,287,269,58,16,1,29,6,30,19,35,18,37,19,51
1567,143,164,3,14,0,14,6,30,8,3,8,0,8,17
1574,147,126,-2,16,0,43,6,30,7,26,7,28,7,42
1618,129,116,-4,15,0,34,6,30,19,47,19,51,20,2
1630,147,135,-4,21,0,14,6,30,16,20,16,24,16,41
1643,75,77,5,17,0,8,6,30,12,26,12,21,12,43
1662,143,135,-4,17,0,101,6,30,19,58,20,2,20,15
1718,80,74,1,19,0,8,6,30,7,7,7,6,7,26
1892,128,129,-1,15,0,45,6,30,11,45,11,46,12,0
1907,125,117,0,17,0,45,6,30,7,34,7,34,7,51
1980,136,113,0,19,0,43,6,30,6,0,6,0,6,19
1994,76,62,169,14,1,8,6,30,8,5,5,16,8,19
2328,290,277,-6,18,0,29,6,30,6,54,7,0,7,12
2344,120,107,1,11,0,34,6,30,7,21,7,20,7,32
2552,131,110,-1,15,0,34,6,30,18,26,18,27,18,41
2573,115,109,123,28,1,12,6,30,8,8,6,5,8,36
2619,142,119,-2,11,0,14,6,30,9,7,9,9,9,18
2717,126,112,-1,14,0,34,6,30,9,13,9,14,9,27
2733,142,138,-4,27,0,101,6,30,15,16,15,20,15,43
2737,278,249,-1,15,0,29,6,30,11,20,11,21,11,35
2770,138,133,1,18,0,14,6,30,6,16,6,15,6,34
309,124,101,157,15,1,12,1,7,19,33,16,56,19,48
333,148,164,36,32,1,14,1,7,18,56,18,20,19,28
410,247,256,-4,15,0,100,1,7,17,56,18,0,18,11
476,234,259,-4,62,0,100,1,7,11,38,11,42,12,40
603,134,111,-8,9,0,45,1,7,14,47,14,55,14,56
738,139,127,-2,12,0,14,1,7,12,23,12,25,12,35
799,92,68,-7,19,0,8,1,7,8,24,8,31,8,43
835,133,117,-7,12,0,101,1,7,6,23,6,30,6,35
877,92,73,-8,22,0,8,1,7,15,6,15,14,15,28
885,153,117,-3,16,0,43,1,7,17,35,17,38,17,51
1151,116,118,-1,21,0,34,1,7,5,29,5,30,5,50
1177,119,109,-5,16,0,34,1,7,6,46,6,51,7,2
1300,144,107,-1,14,0,43,1,7,10,50,10,51,11,4
1309,140,133,-4,19,0,14,1,7,14,21,14,25,14,40
1409,287,0,0,0,0,29,1,7,0,0,18,37,0,0
1567,143,127,-5,11,0,14,1,7,7,55,8,0,8,6
1574,147,111,4,17,0,43,1,7,7,32,7,28,7,49
1618,129,103,25,13,1,34,1,7,20,16,19,51,20,29
1630,147,173,88,20,1,14,1,7,17,52,16,24,18,12
1643,75,78,-6,17,0,8,1,7,12,15,12,21,12,32
1662,143,135,23,18,1,101,1,7,20,25,20,2,20,43
1718,80,71,-3,18,0,8,1,7,7,3,7,6,7,21
1828,120,115,-2,15,0,45,1,7,5,6,5,8,5,21
1866,111,102,-13,12,0,12,1,7,11,19,11,32,11,31
1892,128,129,-9,19,0,45,1,7,11,37,11,46,11,56
1907,125,119,-4,15,0,45,1,7,7,30,7,34,7,45
1980,136,112,-1,15,0,43,1,7,5,59,6,0,6,14
1994,76,67,-2,21,0,8,1,7,5,14,5,16,5,35
2328,290,261,-2,19,0,29,1,7,6,58,7,0,7,17
2344,120,108,-5,15,0,34,1,7,7,15,7,20,7,30
2552,131,141,-3,14,0,34,1,7,18,24,18,27,18,38
2619,142,134,0,15,0,14,1,7,9,9,9,9,9,24
2717,126,117,-2,12,0,34,1,7,9,12,9,14,9,24
2733,142,149,0,27,0,101,1,7,15,20,15,20,15,47
2737,278,256,15,19,1,29,1,7,11,36,11,21,11,55
2770,138,135,16,15,1,14,1,7,6,31,6,15,6,46
309,124,0,0,0,0,12,2,7,0,0,16,56,0,0
333,148,134,-7,18,0,14,2,7,18,13,18,20,18,31
476,234,225,-1,14,0,100,2,7,11,41,11,42,11,55
603,134,114,-6,11,0,45,2,7,14,49,14,55,15,0
649,147,159,-7,29,0,14,2,7,19,48,19,55,20,17
738,139,132,-7,16,0,14,2,7,12,18,12,25,12,34
799,92,65,-12,11,0,8,2,7,8,19,8,31,8,30
835,133,128,106,15,1,101,2,7,8,16,6,30,8,31
877,92,63,-6,17,0,8,2,7,15,8,15,14,15,25
885,153,0,79,34,1,43,2,7,18,57,17,38,19,31
1151,116,109,-2,15,0,34,2,7,5,28,5,30,5,43
1177,119,105,-8,14,0,34,2,7,6,43,6,51,6,57
1309,140,139,-8,16,0,14,2,7,14,17,14,25,14,33
1567,143,142,25,22,1,14,2,7,8,25,8,0,8,47
1574,147,117,27,18,1,43,2,7,7,55,7,28,8,13
1618,129,125,0,36,0,34,2,7,19,51,19,51,20,27
1630,147,129,-8,17,0,14,2,7,16,16,16,24,16,33
1643,75,66,-7,13,0,8,2,7,12,14,12,21,12,27
1662,143,166,-4,17,0,101,2,7,19,58,20,2,20,15
1718,80,67,-7,13,0,8,2,7,6,59,7,6,7,12
1866,111,0,0,0,0,12,2,7,0,0,11,32,0,0
1892,128,121,-10,12,0,45,2,7,11,36,11,46,11,48
1907,125,145,1,35,0,45,2,7,7,35,7,34,8,10
1980,136,115,-5,18,0,43,2,7,5,55,6,0,6,13
1994,76,65,-1,17,0,8,2,7,5,15,5,16,5,32
2328,290,263,39,13,1,29,2,7,7,39,7,0,7,52
2344,120,109,-1,15,0,34,2,7,7,19,7,20,7,34
2552,131,138,-4,18,0,34,2,7,18,23,18,27,18,41
2619,142,140,-1,18,0,14,2,7,9,8,9,9,9,26
2717,126,114,-2,17,0,34,2,7,9,12,9,14,9,29
2733,142,133,12,17,0,101,2,7,15,32,15,20,15,49
2737,278,269,-9,16,0,29,2,7,11,12,11,21,11,28
2778,142,138,-8,18,0,14,2,7,9,52,10,0,10,10
309,124,94,-8,13,0,12,3,7,16,48,16,56,17,1
333,148,126,-5,20,0,14,3,7,18,15,18,20,18,35
410,247,228,-5,20,0,100,3,7,17,55,18,0,18,15
476,234,218,-2,16,0,100,3,7,11,40,11,42,11,56
603,134,123,-3,15,0,45,3,7,14,52,14,55,15,7
799,92,61,-4,14,0,8,3,7,8,27,8,31,8,41
835,133,121,-8,12,0,101,3,7,6,22,6,30,6,34
877,92,74,-4,20,0,8,3,7,15,10,15,14,15,30
1151,116,115,0,21,0,34,3,7,5,30,5,30,5,51
1177,119,107,-5,12,0,34,3,7,6,46,6,51,6,58
1300,144,145,68,16,1,43,3,7,11,59,10,51,12,15
1309,140,129,2,15,0,14,3,7,14,27,14,25,14,42
1409,287,276,-5,18,0,29,3,7,18,32,18,37,18,50
1567,143,139,-6,16,0,14,3,7,7,54,8,0,8,10
1574,147,132,-1,16,0,43,3,7,7,27,7,28,7,43
1618,129,135,-3,18,0,34,3,7,19,48,19,51,20,6
1630,147,131,-5,23,0,14,3,7,16,19,16,24,16,42
1643,75,71,-3,17,0,8,3,7,12,18,12,21,12,35
1662,143,134,-10,17,0,101,3,7,19,52,20,2,20,9
1866,111,96,-8,12,0,12,3,7,11,24,11,32,11,36
1892,128,115,-5,16,0,45,3,7,11,41,11,46,11,57
1907,125,117,-8,14,0,45,3,7,7,26,7,34,7,40
1994,76,60,-5,12,0,8,3,7,5,11,5,16,5,23
2328,290,280,1,16,0,29,3,7,7,1,7,0,7,17
2344,120,127,-4,30,0,34,3,7,7,16,7,20,7,46
2552,131,101,-6,14,0,34,3,7,18,21,18,27,18,35
2619,142,130,-6,21,0,14,3,7,9,3,9,9,9,24
2717,126,122,-9,19,0,34,3,7,9,5,9,14,9,24
